sequence_id,event,cluster_name,old_label,new_label,action,source_file,output_file,reason
63407394_tc_7_grasp_8_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
63407394_tsb_12_grasp_10_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
63407394_tsb_1_grasp_13_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
63407394_tsb_3_grasp_18_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
63407394_tsb_4_grasp_21_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
63407394_tsb_5_grasp_22_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
63407394_tsb_7_grasp_11_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
63407394_tsb_8_grasp_8_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/63407394_tsb_8_grasp_8_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/63407394_tsb_8_grasp_8_1.jsonl,ok
63407394_tsb_9_grasp_2_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
64261249_car_1_grasp_4_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/64261249_car_1_grasp_4_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/64261249_car_1_grasp_4_1.jsonl,ok
64261249_car_2_grasp_3_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/64261249_car_2_grasp_3_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/64261249_car_2_grasp_3_1.jsonl,ok
64261249_car_3_grasp_2_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
64261249_car_4_grasp_1_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
64261249_car_5_grasp_8_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
64261249_car_6_grasp_7_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
64261249_house_1_grasp_10_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
64261249_house_2_grasp_9_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
64261249_house_3_grasp_8_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
64261249_house_4_grasp_21_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
64261249_house_5_grasp_22_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
64261249_house_7_grasp_18_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
64261249_house_8_grasp_19_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
64261249_house_9_grasp_20_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
64261249_sc_1_grasp_7_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
64261249_sc_2_grasp_6_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
64261249_sc_3_grasp_11_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
64261249_sc_4_grasp_10_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
64261249_sc_5_grasp_9_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
64261249_sc_7_grasp_2_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
64261249_sc_8_grasp_1_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
64261249_sc_9_grasp_0_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
64261249_tb_1_grasp_7_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/64261249_tb_1_grasp_7_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/64261249_tb_1_grasp_7_1.jsonl,ok
64261249_tb_3_grasp_18_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
64261249_tb_4_grasp_19_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
64261249_tb_5_grasp_20_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
64261249_tb_6_grasp_5_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/64261249_tb_6_grasp_5_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/64261249_tb_6_grasp_5_1.jsonl,ok
64261249_tb_7_grasp_2_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
64261249_tc_1_grasp_12_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
64261249_tc_2_grasp_13_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
64261249_tc_3_grasp_14_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
64261249_tc_4_grasp_2_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
64261249_tc_5_grasp_1_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
64261249_tc_6_grasp_0_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
64261249_tc_7_grasp_8_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
64261249_tc_8_grasp_7_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
64261249_tsb_10_grasp_1_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
64261249_tsb_11_grasp_0_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
64261249_tsb_1_grasp_13_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
64261249_tsb_2_grasp_14_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
64261249_tsb_3_grasp_18_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
64261249_tsb_4_grasp_21_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
64261249_tsb_6_grasp_19_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
64261249_tsb_7_grasp_11_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
64261249_tsb_8_grasp_8_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
64261249_tsb_9_grasp_2_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
64547051_car_1_grasp_4_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
64547051_car_3_grasp_2_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
64547051_car_5_grasp_8_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
64547051_car_6_grasp_7_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
64547051_house_4_grasp_21_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
64547051_house_7_grasp_18_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
64547051_sc_3_grasp_11_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
64547051_sc_8_grasp_1_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
64547051_tc_9_grasp_6_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
64547051_tsb_12_grasp_10_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
64547051_tsb_4_grasp_21_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
6581999_car_1_grasp_4_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
6581999_car_3_grasp_2_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
6581999_car_6_grasp_7_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
6581999_house_1_grasp_10_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
6581999_house_2_grasp_9_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
6581999_house_4_grasp_21_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
6581999_house_5_grasp_22_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
6581999_house_6_grasp_23_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
6581999_house_7_grasp_18_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/6581999_house_7_grasp_18_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/6581999_house_7_grasp_18_1.jsonl,ok
6581999_house_8_grasp_19_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/6581999_house_8_grasp_19_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/6581999_house_8_grasp_19_1.jsonl,ok
6581999_sc_2_grasp_6_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
6581999_sc_3_grasp_11_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
6581999_sc_5_grasp_9_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
6581999_sc_6_grasp_5_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
6581999_sc_7_grasp_2_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
6581999_sc_8_grasp_1_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
6581999_sc_9_grasp_0_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
6581999_tb_2_grasp_6_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
6581999_tb_3_grasp_18_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
6581999_tb_4_grasp_19_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
6581999_tb_5_grasp_20_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
6581999_tb_6_grasp_5_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
6581999_tb_7_grasp_2_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
6581999_tc_2_grasp_13_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
6581999_tc_3_grasp_14_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
6581999_tc_4_grasp_2_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
6581999_tc_5_grasp_1_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
6581999_tc_6_grasp_0_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
6581999_tc_7_grasp_8_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
6581999_tc_9_grasp_6_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
6581999_tsb_10_grasp_1_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
6581999_tsb_11_grasp_0_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
6581999_tsb_1_grasp_13_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
6581999_tsb_2_grasp_14_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
6581999_tsb_3_grasp_18_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/6581999_tsb_3_grasp_18_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/6581999_tsb_3_grasp_18_1.jsonl,ok
6581999_tsb_4_grasp_21_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/6581999_tsb_4_grasp_21_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/6581999_tsb_4_grasp_21_1.jsonl,ok
6581999_tsb_5_grasp_22_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
6581999_tsb_6_grasp_19_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
6581999_tsb_7_grasp_11_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
6581999_tsb_8_grasp_8_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
6581999_tsb_9_grasp_2_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
67056507_car_3_grasp_2_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
67056507_car_5_grasp_8_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
67056507_car_6_grasp_7_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/67056507_car_6_grasp_7_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/67056507_car_6_grasp_7_1.jsonl,ok
67056507_house_1_grasp_10_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
67056507_house_2_grasp_9_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
67056507_house_3_grasp_8_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
67056507_house_4_grasp_21_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
67056507_house_5_grasp_22_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
67056507_house_7_grasp_18_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
67056507_house_8_grasp_19_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/67056507_house_8_grasp_19_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/67056507_house_8_grasp_19_1.jsonl,ok
67056507_house_9_grasp_20_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
67056507_sc_1_grasp_7_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
67056507_sc_2_grasp_6_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
67056507_sc_3_grasp_11_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
67056507_sc_5_grasp_9_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
67056507_sc_6_grasp_5_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/67056507_sc_6_grasp_5_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/67056507_sc_6_grasp_5_1.jsonl,ok
67056507_sc_7_grasp_2_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
67056507_sc_8_grasp_1_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
67056507_tb_1_grasp_7_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
67056507_tb_3_grasp_18_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
67056507_tb_5_grasp_20_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
67056507_tb_6_grasp_5_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
67056507_tb_7_grasp_2_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
67056507_tc_1_grasp_12_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
67056507_tc_2_grasp_13_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
67056507_tc_3_grasp_14_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
67056507_tc_4_grasp_2_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
67056507_tc_5_grasp_1_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
67056507_tc_6_grasp_0_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
67056507_tc_7_grasp_8_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/67056507_tc_7_grasp_8_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/67056507_tc_7_grasp_8_1.jsonl,ok
67056507_tc_9_grasp_6_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
67056507_tsb_10_grasp_1_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
67056507_tsb_11_grasp_0_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
67056507_tsb_12_grasp_10_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
67056507_tsb_1_grasp_13_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
67056507_tsb_2_grasp_14_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
67056507_tsb_3_grasp_18_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
67056507_tsb_4_grasp_21_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
67056507_tsb_5_grasp_22_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
67056507_tsb_6_grasp_19_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
67056507_tsb_7_grasp_11_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
67056507_tsb_9_grasp_2_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
68635455_house_4_grasp_21_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/68635455_house_4_grasp_21_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/68635455_house_4_grasp_21_1.jsonl,ok
68635455_sc_1_grasp_7_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
68635455_sc_2_grasp_6_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
68635455_sc_6_grasp_5_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
68635455_sc_7_grasp_2_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
68635455_tb_2_grasp_6_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
68635455_tsb_9_grasp_2_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/68635455_tsb_9_grasp_2_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/68635455_tsb_9_grasp_2_1.jsonl,ok
68685044_car_1_grasp_4_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
68685044_car_2_grasp_3_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
68685044_car_3_grasp_2_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
68685044_car_4_grasp_1_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
68685044_car_5_grasp_8_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
68685044_car_6_grasp_7_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
68685044_house_1_grasp_10_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
68685044_house_4_grasp_21_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
68685044_sc_1_grasp_7_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
68685044_sc_8_grasp_1_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
68685044_tb_1_grasp_7_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
68685044_tb_3_grasp_18_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
68685044_tb_6_grasp_5_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
68685044_tsb_12_grasp_10_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
68685044_tsb_4_grasp_21_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
68685044_tsb_9_grasp_2_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
69907732_car_3_grasp_2_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
69907732_car_4_grasp_1_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
69907732_car_5_grasp_8_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
69907732_car_6_grasp_7_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/69907732_car_6_grasp_7_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/69907732_car_6_grasp_7_1.jsonl,ok
69907732_house_1_grasp_10_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/69907732_house_1_grasp_10_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/69907732_house_1_grasp_10_1.jsonl,ok
69907732_house_2_grasp_9_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
69907732_house_4_grasp_21_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
69907732_house_6_grasp_23_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
69907732_house_7_grasp_18_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
69907732_sc_1_grasp_7_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
69907732_sc_4_grasp_10_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
69907732_sc_5_grasp_9_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
69907732_sc_6_grasp_5_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/69907732_sc_6_grasp_5_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/69907732_sc_6_grasp_5_1.jsonl,ok
69907732_tb_1_grasp_7_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/69907732_tb_1_grasp_7_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/69907732_tb_1_grasp_7_1.jsonl,ok
69907732_tb_2_grasp_6_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
69907732_tb_3_grasp_18_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
69907732_tb_4_grasp_19_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
69907732_tb_6_grasp_5_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
69907732_tc_1_grasp_12_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
69907732_tc_4_grasp_2_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/69907732_tc_4_grasp_2_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/69907732_tc_4_grasp_2_1.jsonl,ok
69907732_tc_5_grasp_1_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/69907732_tc_5_grasp_1_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/69907732_tc_5_grasp_1_1.jsonl,ok
69907732_tc_7_grasp_8_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
69907732_tsb_11_grasp_0_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/69907732_tsb_11_grasp_0_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/69907732_tsb_11_grasp_0_1.jsonl,ok
69907732_tsb_12_grasp_10_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
69907732_tsb_1_grasp_13_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
69907732_tsb_2_grasp_14_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
69907732_tsb_3_grasp_18_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
69907732_tsb_4_grasp_21_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
69907732_tsb_5_grasp_22_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
69907732_tsb_6_grasp_19_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
69907732_tsb_7_grasp_11_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
69907732_tsb_8_grasp_8_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/69907732_tsb_8_grasp_8_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/69907732_tsb_8_grasp_8_1.jsonl,ok
71095083_car_1_grasp_4_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
71095083_car_3_grasp_2_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
